1.071999006196956011e-02,5.444305550194051407e-02,9.348369544360899397e-01
1.068259535943599792e-02,5.230272798439645349e-02,9.370146766561675555e-01
1.064681533046332035e-02,5.024639889399327292e-02,9.391067857755435178e-01
1.061258063339916291e-02,4.827077763529770416e-02,9.411166417313031607e-01
1.057979054118893952e-02,4.637273662209601827e-02,9.430474728367150838e-01
1.054839409551323361e-02,4.454922360288788435e-02,9.449023823015988421e-01
1.051832151459374670e-02,4.279732723969185276e-02,9.466843512457144838e-01
1.048953559966780968e-02,4.111422006503011317e-02,9.483962443353021188e-01
1.046195680520657992e-02,3.949723005689014660e-02,9.500408131379032284e-01
1.043549942819223079e-02,3.794379823162888354e-02,9.516207023401789256e-01
1.041014752136586348e-02,3.645139820919009871e-02,9.531384542694441020e-01
1.038586091197949562e-02,3.501762889020886699e-02,9.545965101978115541e-01
