9.999939222862104238e-01,5.904814902485395453e-06,1.728988870978912327e-07
9.999909524584245091e-01,8.638450092256436870e-06,4.090914831973070064e-07
9.999859944015802027e-01,1.325096893290169306e-05,7.546294868875643901e-07
9.999768202715527687e-01,2.189506020302270172e-05,1.284668244203631973e-06
9.999598560975666572e-01,3.798343178095112745e-05,2.160470652324540414e-06
9.999284715978885574e-01,6.784859418780124799e-05,3.679807923562585258e-06
9.998691473434493382e-01,1.244589048595468354e-04,6.393751691074636177e-06
9.997597788555490084e-01,2.288490365654860081e-04,1.137210788545650803e-05
9.995608558812734135e-01,4.186180493785035062e-04,2.052606934807594673e-05
9.992142388859290847e-01,7.484903227476859830e-04,3.727079132321610162e-05
9.986470939386518086e-01,1.285695657115110916e-03,6.721040423312352522e-05
9.978057090860491529e-01,2.075652683433220919e-03,1.186382305177279646e-04
9.966712872533952661e-01,3.127048408749707152e-03,2.016643378550568371e-04
9.951569492394916061e-01,4.516304486303310620e-03,3.267462742050451091e-04
9.928705372352985004e-01,6.622064311044253276e-03,5.073984536571774125e-04
9.891066071260675718e-01,1.012111184783341666e-02,7.722810260989475348e-04
9.829371560526033447e-01,1.588571844738440042e-02,1.177125500012284401e-03
9.731876529068418380e-01,2.499979285525065487e-02,1.812554237907660444e-03
9.582603175538788598e-01,3.892713649400332543e-02,2.812545952117686838e-03
9.355709679247870003e-01,6.005940066333513572e-02,4.369631411877818866e-03
9.013948575185045664e-01,9.183313504308426856e-02,6.772007438411225752e-03
8.521270232035146330e-01,1.374276439563506813e-01,1.044533284013459719e-02
7.861760399334591920e-01,1.978815214681522439e-01,1.594243859838862659e-02
7.057416173891457589e-01,2.704006831537395517e-01,2.385769945711471371e-02
6.178515693660656671e-01,3.474747038506700303e-01,3.467372678326429564e-02
5.323231947940850750e-01,4.191040902686237746e-01,4.857271493729110878e-02
4.557674801444019375e-01,4.788956413075620699e-01,6.533687854803606199e-02
3.901505280987297986e-01,5.253567677009317594e-01,8.449270420033853923e-02
3.351007469048454812e-01,5.593922781867786131e-01,1.055069749083757946e-01
2.894118968590684848e-01,5.827054371050846004e-01,1.278826660358469425e-01
2.517532889247886541e-01,5.970558275551610672e-01,1.511908835200503343e-01
2.208315366426127635e-01,6.040953467351304340e-01,1.750731166222567747e-01
1.954388573058976619e-01,6.053242122024403704e-01,1.992369304916619677e-01
1.745073188304725742e-01,6.020427821897679221e-01,2.234498989797596147e-01
1.571418451845422448e-01,5.953265445481075169e-01,2.475316102673502938e-01
1.426194756064588509e-01,5.860358523442665835e-01,2.713446720492746489e-01
1.303696319595291087e-01,5.748442618974255458e-01,2.947861061430452900e-01
1.199481876877269149e-01,5.622719356933307822e-01,3.177798766189423030e-01
1.110091682388033713e-01,5.487200777145211372e-01,3.402707540466755609e-01
1.032832965238404260e-01,5.344971463209031715e-01,3.622195571552563886e-01
9.655936159916073125e-02,5.198411953927467577e-01,3.835994430080925666e-01
9.067013085619081425e-02,5.049367783200068294e-01,4.043930908238023703e-01
8.548195574249765893e-02,4.899274823008996638e-01,4.245905619566026634e-01
8.088709411730563015e-02,4.749252446340557210e-01,4.441876612486386211e-01
7.679789653581862996e-02,4.600174324301805062e-01,4.631846710340009055e-01
7.314206798152271538e-02,4.452725636872693071e-01,4.815853683312081301e-01
6.986032344593827437e-02,4.307434056753628449e-01,4.993962708786989224e-01
6.690283368502973615e-02,4.164711592092568693e-01,5.166260071057133807e-01
6.422806685219330236e-02,4.024870796737230472e-01,5.332848534740837199e-01
6.180077229685474599e-02,3.888148910421126425e-01,5.493843366610327017e-01
5.959116082710305684e-02,3.754719068701798945e-01,5.649369323027170209e-01
5.757391776876082806e-02,3.624702736537148695e-01,5.799558085775242677e-01
5.572717267981674993e-02,3.498182077965103498e-01,5.944546195236729558e-01
5.403217746914807523e-02,3.375204746953186508e-01,6.084473478355332254e-01
5.247273018958833329e-02,3.255791029870656605e-01,6.219481668233460825e-01
5.103476916684285269e-02,3.139938998903284428e-01,6.349713309428287600e-01
4.970596149805144026e-02,3.027629515635067436e-01,6.475310869384418577e-01
4.847563308817581795e-02,2.918827619108421145e-01,6.596416050009821230e-01
4.733422392413239727e-02,2.813488605984518776e-01,6.713169154774157876e-01
4.627350672273265048e-02,2.711556233759134793e-01,6.825708699013538494e-01
4.528607623536653332e-02,2.612968289282431300e-01,6.934170948363904685e-01
4.436546689818789829e-02,2.517655651082920110e-01,7.038689679935201671e-01
4.350580327264984282e-02,2.425546061294983624e-01,7.139395905978518364e-01
4.270197986205281904e-02,2.336562452949154656e-01,7.236417748430318264e-01
4.194938673320568190e-02,2.250625886119659858e-01,7.329880246548283740e-01
4.124382058597320100e-02,2.167656512147198011e-01,7.419905281993069979e-01
4.058153199041433096e-02,2.087573137616898777e-01,7.506611542478958121e-01
3.995921649173648366e-02,2.010293367099001416e-01,7.590114467983632984e-01
3.937374834582998973e-02,1.935736313874106551e-01,7.670526202667593552e-01
3.882241181837649963e-02,1.863820226593677076e-01,7.747955655222559246e-01
3.830268916828073744e-02,1.794464644030887845e-01,7.822508464286304086e-01
3.781235233491489489e-02,1.727589426603310663e-01,7.894287050047540388e-01
3.734931615387195036e-02,1.663116211349607576e-01,7.963390627111672782e-01
3.691169529399774413e-02,1.600967771494365144e-01,8.029915275565657762e-01
3.649770586518408244e-02,1.541068954922727441e-01,8.093953986425430625e-01
3.610585699689004141e-02,1.483344685408758690e-01,8.155596744622340966e-01
3.573465944605791478e-02,1.427722873500729683e-01,8.214930532038692279e-01
3.538279547410443093e-02,1.374132598280235207e-01,8.272039446978720623e-01
3.504898939416976195e-02,1.322505355148372308e-01,8.327004750909929864e-01
3.473217388957836743e-02,1.272773295988351705e-01,8.379904965115864135e-01
3.443128518959137629e-02,1.224871251148687556e-01,8.430815896955399236e-01
3.414535887410122955e-02,1.178735664257641313e-01,8.479810747001346183e-01
3.387345969673036944e-02,1.134305229461044229e-01,8.526960173571651591e-01
3.361480600583817424e-02,1.091519557191524548e-01,8.572332382750093016e-01
3.336863812249683120e-02,1.050320453737276921e-01,8.615993165037754142e-01
3.313422873499637100e-02,1.010651729462790638e-01,8.658005983187244681e-01
3.291087838280892797e-02,9.724591638061531873e-02,8.698432052365757672e-01
3.269804533012377751e-02,9.356891277807587171e-02,8.737330418918004549e-01
3.249508359852056744e-02,9.002911799855602137e-02,8.774757984029233349e-01
3.230147805928920007e-02,8.662155881784516787e-02,8.810769631228656529e-01
3.211670366027337409e-02,8.334147086414719907e-02,8.845418254755794685e-01
