9.998921032252510166e-01,8.297059585528030487e-05,2.492617889360154319e-05
9.998774120725368864e-01,9.434292473520983267e-05,2.824500272781275525e-05
9.998604764795170352e-01,1.075048007658869142e-04,3.201871971722114083e-05
9.998417258134328911e-01,1.219552748192959758e-04,3.631891174785662309e-05
9.998201585543501357e-01,1.386443229093469083e-04,4.119712274062847785e-05
9.997956386224742253e-01,1.576184818687650989e-04,4.674289565700234794e-05
9.997679257850738965e-01,1.790265799941978412e-04,5.304763493175294187e-05
9.997365811819923787e-01,2.032101198759125285e-04,6.020869813152085850e-05
9.997013379652063270e-01,2.303249318671518424e-04,6.833710292655735259e-05
9.996617365379248943e-01,2.607133618738035827e-04,7.755010020124342195e-05
9.996173354846927817e-01,2.946858806311443294e-04,8.797863467619556797e-05
9.995681018328210765e-01,3.321320972774928211e-04,9.976606990144134494e-05
9.995130025520219119e-01,3.739460941855621821e-04,1.130513537925410524e-04
9.994517290362233686e-01,4.202617662168059930e-04,1.280091975599635331e-04
9.993846701770858765e-01,4.705101547055171073e-04,1.448196682086357729e-04
9.993100606188036750e-01,5.262993067994158796e-04,1.636400743968564582e-04
9.992284776270645708e-01,5.868303262664890767e-04,1.846920466688330772e-04
9.991397882871164704e-01,6.520464531640231091e-04,2.081652597194926131e-04
9.990434595332483569e-01,7.222933489056563650e-04,2.342471178460535353e-04
9.989391223616690407e-01,7.977387865286492694e-04,2.631388518022798615e-04
9.988260526474650458e-01,8.788989492715026854e-04,2.950484032634257564e-04
9.987040480947996235e-01,9.657475439661439200e-04,3.302043612342858768e-04
9.985731425724476695e-01,1.058023164559485346e-03,3.688342629929315902e-04
9.984334653999875631e-01,1.155379410437153663e-03,4.111551895753108696e-04
9.982846963552580721e-01,1.257933278749110307e-03,4.573703659927972330e-04
9.981258230041110124e-01,1.366489298746378575e-03,5.076876971427615346e-04
9.979552467319153797e-01,1.482405998991907434e-03,5.623472690926167210e-04
9.977728298373944593e-01,1.605526653553138606e-03,6.216435090522928969e-04
9.975776962192809405e-01,1.736439205524563725e-03,6.858645751944184672e-04
9.973696345573950239e-01,1.875043299189589835e-03,7.553221434154011940e-04
9.971445674589313191e-01,2.025108665685706934e-03,8.303238753829848481e-04
9.969005340478733768e-01,2.188137730116216772e-03,9.113282220104130778e-04
9.966376549663930051e-01,2.363491302391813962e-03,9.988537312150616576e-04
9.963512534030097845e-01,2.555353213679482319e-03,1.093393383310734511e-03
9.960416633777656736e-01,2.762729110376559247e-03,1.195607511857913700e-03
9.957049864469679212e-01,2.988896876759136647e-03,1.306116676272975731e-03
9.953354680014573352e-01,3.238859447199313353e-03,1.425672551343341431e-03
9.949308167547190607e-01,3.513956316049555821e-03,1.555226929231314122e-03
9.944877202184125853e-01,3.816494599714166918e-03,1.695785181873295938e-03
9.940005959962148196e-01,4.150959037923321673e-03,1.848444965861862580e-03
9.934647196458840090e-01,4.520797026737120340e-03,2.014483327378795586e-03
9.928742376091077571e-01,4.930447182443943761e-03,2.195315208448280105e-03
9.922264088601659981e-01,5.381058044087911468e-03,2.392533095746037907e-03
9.915145462690759803e-01,5.877678313414225891e-03,2.607775417509554817e-03
9.907302849444102888e-01,6.426832505543633375e-03,2.842882550046123367e-03
9.898722003798967606e-01,7.027843769835240458e-03,3.099955850267869292e-03
9.889305843581537303e-01,7.688346040784949618e-03,3.381069601061278875e-03
9.879008335437187149e-01,8.410563013588522041e-03,3.688603442692676287e-03
9.867705154913761767e-01,9.204458545387546320e-03,4.025025963236216267e-03
9.855340214549308531e-01,1.007277424001736844e-02,4.393204305051720375e-03
9.841837331619037732e-01,1.102015156344373498e-02,4.796115274652413760e-03
9.827091965163620157e-01,1.205388214644786266e-02,5.236921337190162361e-03
9.811026860717180220e-01,1.317823730523381281e-02,5.719076623048079296e-03
9.793498769912472035e-01,1.440391689349530130e-02,6.246206115257431010e-03
9.774425025892710117e-01,1.573513461973171518e-02,6.822362790997241883e-03
9.753669151017263506e-01,1.718131672248702710e-02,7.451768175786510455e-03
9.731075283843253487e-01,1.875345077098850705e-02,8.139020844685993308e-03
9.706510710365245931e-01,2.045977008794979540e-02,8.889158875525533451e-03
9.679804391896001947e-01,2.231201113135618946e-02,9.707549679043525614e-03
9.650808838163077441e-01,2.431908605939445828e-02,1.060003012429777160e-02
9.619337700306576089e-01,2.649343640266892813e-02,1.157279356667355145e-02
9.585223122426401732e-01,2.884515673457951901e-02,1.263253102278030608e-02
9.548301752269982012e-01,3.138348748083839151e-02,1.378633729216348705e-02
9.508372044655207800e-01,3.412111874308203924e-02,1.504167679139702465e-02
9.465242244710968533e-01,3.706925398778279646e-02,1.640652154112030858e-02
9.418758668290733160e-01,4.023484147029500468e-02,1.788929170063162030e-02
9.368746918580065364e-01,4.362662278254996612e-02,1.949868535944341771e-02
9.315033279672456645e-01,4.725292176200882738e-02,2.124375027074542135e-02
9.257492785137496627e-01,5.111685434502450526e-02,2.313386714122576959e-02
