9.999914430871446047e-01,8.384013968306644097e-06,1.728988870978912327e-07
9.999828087892909112e-01,1.668295126319654055e-05,5.082594458301570051e-07
9.999617426757680949e-01,3.708174673554401796e-05,1.175577496358018716e-06
9.999104042282409566e-01,8.693692439332311350e-05,2.658847365779779417e-06
9.997802508643228725e-01,2.136128113356408295e-04,6.136324341512704076e-06
9.994579798138626403e-01,5.273393493424459628e-04,1.468083679493833587e-05
9.987049924662667610e-01,1.259233122964575815e-03,3.577441076863616679e-05
9.972128383727898449e-01,2.701017891522989548e-03,8.614373568721921158e-05
9.951012561477808882e-01,4.704559400870961944e-03,1.941844513481387913e-04
9.911232869404272838e-01,8.494346232189796744e-03,3.823668273829773211e-04
9.822488464109062622e-01,1.702901291242313320e-02,7.221406766705692083e-04
9.636366026853343536e-01,3.496009612149815482e-02,1.403301193167494397e-03
9.283185948473359206e-01,6.887970011463660780e-02,2.801705038027420876e-03
8.594542382085305077e-01,1.349888687488565719e-01,5.556893042612884824e-03
7.437627318698699641e-01,2.452808203375629048e-01,1.095644779256715017e-02
5.888803709376343454e-01,3.903519484562960051e-01,2.076768060606966337e-02
4.407155937780155019e-01,5.229026476776631460e-01,3.638175854432150469e-02
3.253523562897119858e-01,6.173497792588600319e-01,5.729786445142802387e-02
2.430034818257171270e-01,6.750046625525003563e-01,8.199185562178243347e-02
1.862406305690840480e-01,7.047673273070336197e-01,1.089920421238824433e-01
1.475339940673546513e-01,7.152832707164815673e-01,1.371827352161637814e-01
1.204987364058808103e-01,7.137071975492962350e-01,1.657940660448230241e-01
1.009235269853172579e-01,7.047341190678878542e-01,1.943423539467948880e-01
8.626169024080473924e-02,6.912065910496847376e-01,2.225317187095104399e-01
7.496683358493956562e-02,6.748531840635626500e-01,2.501799823514978538e-01
6.606982655723704634e-02,6.567560637287226388e-01,2.771741097140403287e-01
5.893481972945365660e-02,6.376208280073571988e-01,3.034443522631892209e-01
5.312507630517068757e-02,6.179257383113457847e-01,3.289491853834835000e-01
4.833063525646170977e-02,5.980031498276010549e-01,3.536662149159373603e-01
4.432641097248482542e-02,5.780872481184738954e-01,3.775863409090413625e-01
4.094590214801371170e-02,5.583442670182060530e-01,4.007098308337803116e-01
3.806407004223228557e-02,5.388923284432591831e-01,4.230436015145085382e-01
3.558577998416324190e-02,5.198149253635978573e-01,4.445992946522389633e-01
3.343753897356687571e-02,5.011705693596503197e-01,4.653918916667827976e-01
3.156188627003578967e-02,4.829993992887954279e-01,4.854387144411688726e-01
2.991357710178015397e-02,4.653277324854991348e-01,5.047586904127205898e-01
2.845634050042892757e-02,4.481718597874304599e-01,5.233717997121406507e-01
2.716098832655551576e-02,4.315403375698066424e-01,5.412986741036377447e-01
2.600381708330946895e-02,4.154358953102603724e-01,5.585602876064301725e-01
2.496537857328822926e-02,3.998568980078712198e-01,5.751777234188405474e-01
2.402945121701430611e-02,3.847985494438302956e-01,5.911719993391553185e-01
2.318272116907559716e-02,3.702533375140157901e-01,6.065639413169084948e-01
2.241392233988067847e-02,3.562120028426500884e-01,6.213740748174692019e-01
2.171351431593830303e-02,3.426639307528864808e-01,6.356225549311752543e-01
2.107345942986897994e-02,3.295974284088403206e-01,6.493291121612905226e-01
2.048686591811417837e-02,3.170001247842414438e-01,6.625130092976443397e-01
1.994784895796739357e-02,3.048591367530186225e-01,6.751930142890139042e-01
1.945128975673265231e-02,2.931613304841326206e-01,6.873873797591347756e-01
1.899278333119820347e-02,2.818933836903018131e-01,6.991138329785000494e-01
1.856847422788269683e-02,2.710419574460052328e-01,7.103895683261121086e-01
1.817508027752824315e-02,2.605936730985194405e-01,7.212312466239523268e-01
1.780962000720712896e-02,2.505353864448997547e-01,7.316549935478930955e-01
1.746951124087304033e-02,2.408540797534379219e-01,7.416764090056890968e-01
1.715245080375163780e-02,2.315369770004217509e-01,7.513105721958265315e-01
1.685641401336203382e-02,2.225715347107944941e-01,7.605720512758434859e-01
1.657961087989704915e-02,2.139454764558277045e-01,7.694749126642752568e-01
1.632042954012744365e-02,2.056468387373642237e-01,7.780327317225083084e-01
1.607740921218561367e-02,1.976639855158114634e-01,7.862586052720029750e-01
1.584928781216811064e-02,1.899855474951964995e-01,7.941651646926354280e-01
1.563485775736927694e-02,1.826005556501875127e-01,8.017645865924433179e-01
1.543311027016336552e-02,1.754982809113858899e-01,8.090686088184506630e-01
1.524309208412812436e-02,1.686683678609657011e-01,8.160885400549061641e-01
1.506389784169915799e-02,1.621008273889560369e-01,8.228352747693448155e-01
1.489481210503760047e-02,1.557858800300593594e-01,8.293193078649030436e-01
1.473510906735901911e-02,1.497141478665355852e-01,8.355507430661055501e-01
1.458412956887932856e-02,1.438765614503538237e-01,8.415393089807667870e-01
1.444127744300499616e-02,1.382643511182140017e-01,8.472943714387809466e-01
1.430600688730435284e-02,1.328690476291860822e-01,8.528249454835097332e-01
1.417786488911386943e-02,1.276824277222091408e-01,8.581397073886770643e-01
1.405637504591978476e-02,1.226966204565148322e-01,8.632470044975654178e-01
1.394111333784613972e-02,1.179040173463278968e-01,8.681548693158258612e-01
1.383169431666845042e-02,1.132972756736524700e-01,8.728710300096790276e-01
1.372773030973423701e-02,1.088693486536405908e-01,8.774029210366252052e-01
1.362893137423826576e-02,1.046133736429909339e-01,8.817576949827707899e-01
1.353497042506510324e-02,1.005227996464444634e-01,8.859422299284904767e-01
1.344557028957948756e-02,9.659128779607230320e-02,8.899631419143483324e-01
1.336048432738975826e-02,9.281272224641913537e-02,8.938267934261912018e-01
1.327945661162142389e-02,8.918124107233069142e-02,8.975393023160479489e-01
1.320225285396159354e-02,8.569119518709730765e-02,9.011065519589410711e-01
1.312866082892892063e-02,8.233713940464608416e-02,9.045341997664249067e-01
1.305848360814976586e-02,7.911383104923938592e-02,9.078276853426107129e-01
1.299153947978131871e-02,7.601622193563827012e-02,9.109922385845803383e-01
1.292767644087427364e-02,7.303943609711978369e-02,9.140328874620059496e-01
1.286670655438845907e-02,7.017882853972080837e-02,9.169544649058908314e-01
1.280849411693666014e-02,6.742988783558376276e-02,9.197616180474795788e-01
1.275289098663431007e-02,6.478829545246277133e-02,9.224588135609029793e-01
1.269973761775458967e-02,6.224991700324397637e-02,9.250503453790014374e-01
1.264893668491455514e-02,5.981072125595424810e-02,9.275403420591311621e-01
1.260040452464408940e-02,5.746682456598655592e-02,9.299327709093693217e-01
1.255398223903996663e-02,5.521457386895120556e-02,9.322314438920088486e-01
1.250956945605667323e-02,5.305040369717645143e-02,9.344400268467668580e-01
1.246709740971398139e-02,5.097085959563208563e-02,9.365620429946539538e-01
1.242644434506872883e-02,4.897267827645205435e-02,9.386008773784790815e-01
1.238752604576312706e-02,4.705268944469957748e-02,9.405597845095373666e-01
1.235025985118849007e-02,4.520784806148623464e-02,9.424418920873253169e-01
1.231459045756214295e-02,4.343520353265313549e-02,9.442502060097847094e-01
1.228042369685240429e-02,4.173196215205674658e-02,9.459876141510908942e-01
1.224768499830956696e-02,4.009542236451731079e-02,9.476568926371732315e-01
1.221629211156082667e-02,3.852299835668536454e-02,9.492607095317538990e-01
1.218622278764124912e-02,3.701214774633751481e-02,9.508016294660210921e-01
