9.999942215565303938e-01,5.605544582436026401e-06,1.728988870978912327e-07
9.999925528211871528e-01,7.050058142420789501e-06,3.971206703953322401e-07
9.999903331539127249e-01,8.987723091350975253e-06,6.791229960921639323e-07
9.999871082635078956e-01,1.185310457239875953e-05,1.038631919746202731e-06
9.999822330122558611e-01,1.625423164159994842e-05,1.512756102642153197e-06
9.999750990762318326e-01,2.273799839987809411e-05,2.162925368306150938e-06
9.999644976485793091e-01,3.242990611644053071e-05,3.072445304301274821e-06
9.999482277872459024e-01,4.740257120524345549e-05,4.369641548958896355e-06
9.999239531324402019e-01,6.978112316274252521e-05,6.265744397168633253e-06
9.998870160833603915e-01,1.039269273160337421e-04,9.056989323678336362e-06
9.998329121019631227e-01,1.538738316206363500e-04,1.321406641631968503e-05
9.997519206461438213e-01,2.287103341749900859e-04,1.936901968114513835e-05
9.996337759219334762e-01,3.377066450183054320e-04,2.851743304814474559e-05
9.994633161929437071e-01,4.946581082074704696e-04,4.202569884887696612e-05
9.992233674257793297e-01,7.148205510437447225e-04,6.181202317717577894e-05
9.988958470496660524e-01,1.013748105115028306e-03,9.040484521892558085e-05
9.984668443431143903e-01,1.402200887462102434e-03,1.309547694235267028e-04
9.979241601722864674e-01,1.888797022791591316e-03,1.870428049220108284e-04
9.972565397357573413e-01,2.480865578408838253e-03,2.625946858336744658e-04
9.964378313117424613e-01,3.200339379287526695e-03,3.618293089700279829e-04
9.954125617370024326e-01,4.097595378856085276e-03,4.898428841415289683e-04
9.940716169816258274e-01,5.274636319078377517e-03,6.537466992957725181e-04
9.922538695603442260e-01,6.881398287596850356e-03,8.647321520589075668e-04
9.897645319054739765e-01,9.095480010963361700e-03,1.139988083562781460e-03
9.863624401616403192e-01,1.213375255435837109e-02,1.503807284001315971e-03
9.817625963093992159e-01,1.624824630442501042e-02,1.989157386175651430e-03
9.756328661416295844e-01,2.172804662001765960e-02,2.639087238352651882e-03
9.675410460739657381e-01,2.895074482288084033e-02,3.508209103153358665e-03
9.569168537296893762e-01,3.841690737424215824e-02,4.666238896068592226e-03
9.430253384231549463e-01,5.077174638580679578e-02,6.202915191038277896e-03
9.250197256225187736e-01,6.674648933101065551e-02,8.233785046470550040e-03
9.020534862129828690e-01,8.704286916730612222e-02,1.090364461971097577e-02
8.734477670087451573e-01,1.121668736048516135e-01,1.438535938640321879e-02
8.388607346784781038e-01,1.422672309909245592e-01,1.887203433059728847e-02
7.984490749087340689e-01,1.769882015210316462e-01,2.456272357023427111e-02
7.530138471040718207e-01,2.153439012648525330e-01,3.164225163107552835e-02
